lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude,rss,doppler,label,altitude_difference,speed_change,trajectory_jump,signal_strength_variation,doppler_shift_anomaly,Simulated_Attack,Predicted_Category
40.87957764,-74.03546143,142.4424742,242.2318218,13.65504,3611.88,3657.6,-87.63655047,-71.61442385465377,0,45.7199999999998,2.0831435000000056,0.020965569999994216,99.82639762186334,332.19503677726937,GNSS Jamming (Simulated),Normal GNSS
40.61828613,-74.31396484,259.3047825,9.593134263,0.32512,10660.38,11018.52,-89.78739323,398.22612143605375,0,358.14000000000124,0.5933242000000405,0.028106690000001322,103.4224379792399,314.12778183493697,GNSS Jamming (Simulated),Normal GNSS
40.80517785,-73.97463018,67.22702543,24.40766867,-2.27584,320.04,304.8,-83.51977141,186.90650244674973,0,15.240000000000009,1.6177653099999958,0.008413259999997535,92.26042667395642,230.2106592648817,GNSS Jamming (Simulated),Normal GNSS
40.37126985,-73.99457685,210.2156926,246.9486991,0.0,6096.0,6240.78,-69.56134226,-13.66752223836994,3,144.77999999999975,0.404994199999976,0.03030548000000266,102.27273066148977,299.7855933100394,GNSS Jamming (Simulated),Normal GNSS
41.06065653,-73.67824901,42.05245377,284.8862668,-2.60096,251.46,228.6,-83.70767594,-4.24450349798186,0,22.860000000000014,2.036927730000002,0.006041160000009427,131.99330650019476,342.40722353039195,GNSS Jamming (Simulated),Normal GNSS
40.85689739,-73.42344111,191.6253836,38.13130872,7.15264,3756.66,3832.86,-74.2033,-559.1510818594799,0,76.20000000000027,3.3796459999999797,0.027545169999996233,83.01770578555868,741.6216908053929,GNSS Jamming (Simulated),Weak GNSS Signal
40.49349976,-74.22869873,158.2456837,127.2051747,11.05408,2362.2,2400.3,-87.36530649,-735.7856156731468,0,38.100000000000364,3.285279099999997,0.023010249999998678,137.95453692880258,914.4121658193012,GNSS Jamming (Simulated),Weak GNSS Signal
40.60707092,-74.19647217,51.00265377,278.7022238,-0.65024,182.88,144.78,-88.43926859,89.86334022900779,0,38.099999999999994,0.0,0.0,139.97514950657546,382.34329566992653,GNSS Jamming (Simulated),Normal GNSS
40.87843323,-74.27197266,32.60941986,263.6598083,-2.92608,91.44,45.72,-87.57096863,94.2825109992563,0,45.72,0.0,0.0,106.13792406987454,296.5505201255117,GNSS Jamming (Simulated),Normal GNSS
40.77676935,-73.87636185,117.37718697045607,182.77641750174155,1.7649764068873306,1296.6709826257418,1422.9190719423957,-85.80619326,61.41080906399641,0,126.24808931665393,0.0,0.0,90.7731435389412,199.2541807507033,GNSS Jamming (Simulated),Normal GNSS
40.80905857,-73.36881276,262.2766491,68.02114088,-1.6256,8237.22,8503.92,-78.70272335,289.0234206630454,1,266.7000000000007,0.07114830000000438,0.037687590000004434,122.35984571482284,362.2794638485004,GNSS Jamming (Simulated),Normal GNSS
40.38098145,-74.17230225,40.41906332,312.4208525,-0.32512,304.8,304.8,-87.65743291,302.9821581891111,0,0.0,1.4283553200000014,0.009597790000000828,88.46802440640023,465.1203682740436,GNSS Jamming (Simulated),Normal GNSS
40.6575534,-73.29448233,224.1231467,133.967521,21.7490957,-672.2923244,-655.161612,-68.59668985,103.96488795133928,2,17.130712399999993,154.76629016,0.1453627600000118,106.53861014884635,269.3753790530153,GNSS Jamming (Simulated),GNSS Jamming
41.05856168,-73.66763722,47.44613012,279.3601908,-1.6256,289.56,274.32,-83.69854926,-20.693542454654292,0,15.240000000000009,3.215504250000002,0.0066125399999918955,147.10585117402476,376.1661369950617,GNSS Jamming (Simulated),Normal GNSS
40.37695313,-74.1350708,201.0159896,193.4672166,-0.32512,5173.98,5318.76,-87.14059911,552.5525007742867,0,144.78000000000065,0.3795319000000177,0.021469109999991076,149.8832724901004,401.5888187698609,GNSS Jamming (Simulated),Weak GNSS Signal
40.77558227,-73.8759561,117.37718697045607,182.77641750174155,1.7649764068873306,0.0,1422.9190719423957,-82.61597954,90.76006543354835,0,1422.9190719423957,0.0,0.0,134.0950277708941,244.9376443901431,GNSS Jamming (Simulated),GNSS Spoofing
40.74608711,-74.16300955,20.50044817,107.5255684,-1.6256,7.62,-7.62,-69.5544543,-108.24497748799787,3,15.24,0.0,0.0028822000000019443,101.76730569445364,193.22334212736925,GNSS Jamming (Simulated),Normal GNSS
40.5691351,-73.31313028,173.6706317,223.4801177,5.326527557,-420.6710566,-433.1754902,-69.05790509,-225.79349453200086,2,12.504433600000027,5.860583399999996,0.13573703999998799,129.23718525569234,407.08066946154366,GNSS Jamming (Simulated),Normal GNSS
40.62467399,-73.14186163,12.91235246,98.27928581,-27.29126914,1767.41292,1774.088671,-69.77736911,132.00547169024202,2,6.675750999999991,27.627139299999996,0.2362844400000057,130.38016655133242,249.05203505185762,GNSS Jamming (Simulated),Normal GNSS
40.87882349,-74.26776539,39.37093406,263.246426,-3.2512,91.44,106.68,-89.64441393,325.10064337744586,0,15.240000000000009,0.0,0.0,107.18738993754239,422.34390154937466,GNSS Jamming (Simulated),Normal GNSS
40.77659478,-73.9380507,58.64887229,13.18296516,-1.30048,205.74,190.5,-83.62895726,3.639122619294966,0,15.240000000000009,13.025490910000002,0.006543349999994064,124.87365304280452,374.3173413858842,GNSS Jamming (Simulated),Normal GNSS
40.77394928,-73.4725215,174.7542494,337.0780551,30.1314529,-708.2011597,-725.1820951,-67.82664212,21.27484932785753,2,16.98093540000002,35.87562460000001,0.12596696999999324,82.3753324629425,223.8864561572316,GNSS Jamming (Simulated),Normal GNSS
40.9379425,-74.15533447,209.8584746,231.6692221,-5.20192,8267.7,8534.4,-88.94842484,696.1190967926939,0,266.6999999999989,1.4451526999999942,0.03177753999999311,94.7939780161922,424.88932003128815,GNSS Jamming (Simulated),Normal GNSS
40.66108704,-74.18469238,89.5265596,180.9877604,8.45312,350.52,350.52,-87.1172916,317.89725450673683,0,0.0,5.572829369999994,0.008783009999994817,117.81598154662987,179.76616719749018,GNSS Jamming (Simulated),Normal GNSS
40.73487854,-74.13464355,20.50044817,17.52556837,-2.92608,15.24,0.0,-87.78043603,16.31000262485469,0,15.24,0.0,0.0,91.52645335909835,364.64955691371415,GNSS Jamming (Simulated),Normal GNSS
40.49537659,-74.28704834,46.81723053,347.9492151,-1.30048,243.84,236.22,-87.85121755,-51.61174670246682,0,7.6200000000000045,0.0,0.0,91.66076606306605,227.00748552872795,GNSS Jamming (Simulated),Normal GNSS
40.77615738,-73.87207031,117.37718697045607,182.77641750174155,1.7649764068873306,1296.6709826257418,1422.9190719423957,-81.91855997,-70.26085785011537,0,126.24808931665393,0.0,3.815000000173541e-05,138.6813139050001,290.3909734050939,GNSS Jamming (Simulated),Normal GNSS
40.65196042,-74.44180697,94.70800867,268.1323212,1.30048,160.02,175.26,-50.20491392,95.95195846276397,3,15.23999999999998,0.0,0.011524399999998991,152.74138146493735,256.7653638290703,GNSS Jamming (Simulated),Normal GNSS
40.77624893,-73.87197876,117.37718697045607,182.77641750174155,1.7649764068873306,1296.6709826257418,1422.9190719423957,-81.69011799,-48.94310950518384,0,126.24808931665393,0.0,2.6709999993101974e-05,119.02665174989393,293.83203688636206,GNSS Jamming (Simulated),Normal GNSS
40.85984802,-73.36566162,74.00308679,260.7995995,0.0,1821.18,1836.42,-79.51403279,-208.5594484381385,0,15.240000000000009,0.0,0.009765629999996861,138.78723496539428,293.82941795276463,GNSS Jamming (Simulated),Normal GNSS
40.86598206,-73.9119873,69.55655766,36.27661936,3.57632,289.56,274.32,-82.90321819,257.9639011241664,0,15.240000000000009,2.2687422000000055,0.00918990999999636,149.47554055518472,473.980764659953,GNSS Jamming (Simulated),Weak GNSS Signal
40.65607103,-73.31064398,50.59629316,317.060111,-0.32512,518.16,464.82,-70.5393901,-261.3718462069013,0,53.339999999999975,0.26484210000000274,0.00745575999999204,90.52051440052895,438.3894855704321,GNSS Jamming (Simulated),Normal GNSS
40.66577973,-73.64201103,139.9297137,109.7893547,17.55648,1424.94,1424.94,-76.33802451,-181.53644434550455,1,0.0,1.5404529000000196,0.01988661000000036,111.95300223998969,337.443888148463,GNSS Jamming (Simulated),Normal GNSS
40.54872157,-73.82887407,70.7056445,265.4094568,0.32512,266.7,251.46,-84.51031472,-105.25454472925534,0,15.23999999999998,1.0255387700000114,0.008252449999993416,107.5498603263198,348.21533827069965,GNSS Jamming (Simulated),Normal GNSS
40.77516329,-73.87163336,63.17405834,307.0565282,-5.52704,1296.6709826257418,1422.9190719423957,-85.42186899,129.07541495025148,0,126.24808931665393,0.0,2.7239999994321806e-05,85.64217330946879,315.8161466998782,GNSS Jamming (Simulated),Normal GNSS
40.67342089,-73.1543189,84.14888066,32.47685039,34.2993589,1247.043956,1225.406986,-67.77947072,54.68541427313909,2,21.63697000000002,73.01048726,0.09297946000000934,140.70541232238557,467.0878144728463,GNSS Jamming (Simulated),GNSS Jamming
40.69654332,-74.04034271,181.2274573,30.35009589,0.0,601.98,594.36,-64.04846486,119.73219821504694,3,7.6200000000000045,3.451490100000001,0.024981809999992777,111.63971103292118,188.40079666266018,GNSS Jamming (Simulated),Normal GNSS
40.68854969,-73.31732813,33.853662,123.8147601,4.593690965,956.2894922,963.6604256,-68.36617821,148.37966622906748,2,7.370933400000013,200.0151593,0.13131010999999404,114.16457687743507,283.62670531781816,GNSS Jamming (Simulated),GNSS Jamming
40.60892743,-73.55658956,140.4441542,109.7901263,5.85216,1287.78,1272.54,-76.30355611,15.349457327741085,1,15.240000000000009,5.658844400000021,0.01912962999999479,91.34980459995795,239.3986825375183,GNSS Jamming (Simulated),Normal GNSS
41.01168358,-73.88624018,70.8458687,5.834788997,-0.97536,312.42,297.18,-84.52986111,269.7261095119833,0,15.240000000000009,1.730168919999997,0.007097110000003681,92.75273214550475,547.4891329370662,GNSS Jamming (Simulated),Weak GNSS Signal
40.66184181,-73.42238333,126.8752778,179.3259803,33.9874318,1430.788859,1457.475592,-64.50122374,224.16459713857455,2,26.686733000000004,65.73846887,0.15479074999999654,144.96574633446022,353.78461098007745,GNSS Jamming (Simulated),Normal GNSS
40.58720398,-73.50524902,63.3184229,73.47910781,-1.95072,365.76,335.28,-78.48344114,24.6730059638831,0,30.480000000000018,0.4214635100000024,0.009048460000002478,83.18982816805918,382.665642906784,GNSS Jamming (Simulated),Normal GNSS
40.74161985795684,-73.71230522988994,13.48682601,192.8959526,9.10336,3596.64,3680.46,-77.50482518959447,74.87951774716443,3,83.82000000000016,1.7728146599999999,0.0,96.29965994605944,228.3947663269684,GNSS Jamming (Simulated),Normal GNSS
40.6781559,-73.27459636,168.7238224,341.0928084,-17.24525514,-550.3193328,-518.0179827,-67.69252702,66.89318155615932,2,32.301350100000036,109.57579532,0.05453744999999799,101.22653489458969,450.23675017098805,GNSS Jamming (Simulated),GNSS Jamming
40.66212998,-73.29883011,107.9532514,318.0855244,8.456781044,-1476.119691,-1467.782028,-67.98430845,25.154479068759457,2,8.33766300000002,8.671743919999997,0.19137989000000033,115.18955332625137,394.2363240219099,GNSS Jamming (Simulated),Normal GNSS
40.40333893,-74.22394492,278.1615406,47.39842133,0.0,10058.4,10401.3,-89.3386433,616.1786986892871,0,342.89999999999964,0.0,0.04218698000000387,124.14520922125968,493.0306034993142,GNSS Jamming (Simulated),Weak GNSS Signal
40.65261841,-73.54827881,147.533355,123.9117135,9.10336,1539.24,1554.48,-73.65748124,486.13713856676964,0,15.240000000000009,2.7102875999999867,0.021362299999999834,115.30989700603538,817.9042759283918,GNSS Jamming (Simulated),Weak GNSS Signal
40.77623749,-73.87197876,117.37718697045607,182.77641750174155,1.7649764068873306,1296.6709826257418,1422.9190719423957,-85.51629488,108.71087937649943,0,126.24808931665393,0.0,0.000690470000002108,85.98228311481878,289.6854353535153,GNSS Jamming (Simulated),Normal GNSS
40.62583923,-73.23046875,57.84922208,226.0809242,-0.65024,609.6,563.88,-75.18413755,48.37176479097682,0,45.72000000000003,0.5758548200000035,0.008865359999994382,97.16636851337282,232.9833815839683,GNSS Jamming (Simulated),Normal GNSS
40.67933196,-73.34620493,75.14459686,142.5173232,-17.65917128,2514.795559,2498.3578,-66.97088929,-75.43501280038373,2,16.437758999999915,132.72573934000002,0.10254193999999472,139.53953006635084,172.32890155401645,GNSS Jamming (Simulated),GNSS Jamming
40.88459597,-73.39466442,189.6910666,38.3928667,12.35456,3947.16,4030.98,-76.23136529,-530.2773213146971,0,83.82000000000016,3.3790194999999983,0.0008559200000064493,125.93204661849232,526.7485671263153,GNSS Jamming (Simulated),Weak GNSS Signal
41.06354277,-73.71137966,117.37718697045607,182.77641750174155,1.7649764068873306,1296.6709826257418,1422.9190719423957,-86.31067921,123.21944001187279,0,126.24808931665393,0.0,0.00023862000001173556,125.49649359358455,248.67949275607918,GNSS Jamming (Simulated),Normal GNSS
40.34240205,-73.83006009,120.0628977,316.0416267,-2.92608,845.82,838.2,-85.04674854,-62.69856007252136,0,7.6200000000000045,1.0982210000000094,0.017493880000003514,126.98395612932121,595.320286422557,GNSS Jamming (Simulated),Weak GNSS Signal
40.65219355,-73.13311972,47.01489018,55.86518022,-17.75079196,1067.117681,1069.699329,-67.6726237,222.50863213679463,2,2.5816480000000865,149.48239962,0.02149336999998752,134.18808818262832,448.0396006152764,GNSS Jamming (Simulated),GNSS Jamming
41.06638246,-73.7030931,0.0,0.0,0.0,1296.6709826257418,1422.9190719423957,-71.29158833,106.52583704311512,3,126.24808931665393,0.0,0.0,84.8748617181168,313.1168435272888,GNSS Jamming (Simulated),Normal GNSS
40.68248356,-73.32124068,132.7750674,328.9274695,-14.05949825,-38.39271484,-43.07851441,-66.70445279,-214.58279852935422,2,4.68579957,92.18738209000001,0.08336674000000244,107.11029104321555,329.2133178262359,GNSS Jamming (Simulated),GNSS Jamming
40.29035665,-74.02300748,81.74643042,208.9845604,0.32512,1813.56,1836.42,-86.92902838,-176.14932855398075,0,22.860000000000127,0.699540540000001,0.011261420000010958,117.92637284732565,416.2584930942302,GNSS Jamming (Simulated),Normal GNSS
40.65299858,-74.18012446,96.74967101,178.4765352,6.17728,487.68,472.44,-86.4685475,-353.645429611736,0,15.240000000000009,5.997316670000004,0.009802989999990075,104.37030168464983,834.5641381975979,GNSS Jamming (Simulated),Weak GNSS Signal
40.77044988,-73.86088111,117.37718697045607,182.77641750174155,1.7649764068873306,0.0,1422.9190719423957,-82.2767755,-80.94302706542238,0,1422.9190719423957,0.0,0.0,139.1990533662661,190.58024113652635,GNSS Jamming (Simulated),GNSS Spoofing
40.63116559,-74.19410706,111.3970248,202.53845,5.52704,594.36,586.74,-88.66570813,-437.54233139362884,0,7.6200000000000045,5.907149699999991,0.01279551999999029,113.78811150147101,458.5049598788083,GNSS Jamming (Simulated),Normal GNSS
40.6460725,-73.28290685,237.4577346,135.9811267,-2.309109713,-1369.853886,-1384.258566,-68.96177287,-98.61253453628453,2,14.404679999999871,113.57625200000001,0.18624784999999378,135.32644393968855,221.3094140586393,GNSS Jamming (Simulated),GNSS Jamming
40.76957703,-73.88378906,117.37718697045607,182.77641750174155,1.7649764068873306,0.0,1422.9190719423957,-82.03156814,-41.430081039106184,0,1422.9190719423957,0.0,0.0,139.805860403861,173.64174729374994,GNSS Jamming (Simulated),GNSS Spoofing
40.63060696,-74.22225952,112.1499719,253.4769725,11.70432,647.7,624.84,-86.66193738,-373.5932868460343,0,22.860000000000014,0.628289499999994,0.017096299999991516,115.49659724937611,744.6656772713288,GNSS Jamming (Simulated),Weak GNSS Signal
40.71055807,-73.50655571,15.53435532,261.0565316,27.62837268,-1760.851243,-1771.087365,-69.43230263,-196.35780964988817,2,10.236122000000023,205.83378888,0.24033753000001212,145.54721989720196,349.54365809836156,GNSS Jamming (Simulated),GNSS Jamming
40.89916992,-73.49676514,250.5426787,49.07968983,0.0,8839.2,9121.14,-77.73445079,635.0494289726529,0,281.9399999999987,0.0,0.037565440000001615,121.19467892884984,372.7062626598132,GNSS Jamming (Simulated),Normal GNSS
40.47036401,-74.30670945,157.2163085,179.9047688,14.6304,2964.18,2987.04,-89.83879765,21.477355830530115,1,22.860000000000127,1.8678487999999902,0.014549949999995704,139.5554494580043,354.51734372671143,GNSS Jamming (Simulated),Normal GNSS
40.70576537,-73.24081489,165.3030341,27.92790278,15.19539853,-2282.265308,-2277.533018,-68.68192819,-113.46543304934102,2,4.732289999999921,68.63580918999999,0.05552640000001219,104.9718424464316,317.0169125552067,GNSS Jamming (Simulated),Normal GNSS
40.68379831,-73.34247413,54.46348893,15.48850144,-9.7536,4960.62,5082.54,-70.10029541,-62.71260703720898,3,121.92000000000007,12.00700535,0.0064594299999996,115.87189110086858,339.933042388935,GNSS Jamming (Simulated),Normal GNSS
41.06638246,-73.7030931,0.0,0.0,0.0,114.3,1422.9190719423957,-70.64922732,-217.29700486318768,3,1308.6190719423957,0.0,0.0,117.78138275472499,372.2288809477694,GNSS Jamming (Simulated),Normal GNSS
40.78726771,-73.89362186,96.74830328,302.8450583,0.0,-7.62,1422.9190719423957,-66.78790586,-18.671195800906055,3,1430.5390719423956,0.0,0.014405439999997327,97.38018950761152,409.2810370994088,GNSS Jamming (Simulated),GNSS Spoofing
40.86462506,-73.87718894,124.241155,332.9044475,9.7536,883.92,883.92,-85.08554356,292.0359939966675,0,0.0,7.285731300000009,0.014778479999996819,107.94889262079941,574.553050639181,GNSS Jamming (Simulated),Weak GNSS Signal
41.07591403,-73.70967865,117.37718697045607,182.77641750174155,1.7649764068873306,129.54,1422.9190719423957,-83.65059825,127.82728381796004,0,1293.3790719423957,0.0,0.0,144.25718565491292,206.45392102212392,GNSS Jamming (Simulated),Normal GNSS
40.84605072,-73.45983332,249.4416893,50.10365141,0.97536,8229.6,8481.06,-74.77860266,993.4024385047439,0,251.45999999999913,1.4493319999999983,0.03550244000000191,126.94402154545473,961.2871321856483,GNSS Jamming (Simulated),Weak GNSS Signal
41.07590103,-73.70967102,117.37718697045607,182.77641750174155,1.7649764068873306,1296.6709826257418,1422.9190719423957,-86.21888638,-98.01933774268292,0,126.24808931665393,0.0,0.0,92.48745106081597,257.66403540054654,GNSS Jamming (Simulated),Normal GNSS
41.0630307,-73.70796204,0.0,0.0,0.0,121.92,83.82,-86.31021005,-178.30829994799217,0,38.10000000000001,0.0,3.387999999659996e-05,103.78110516551037,442.2597333065763,GNSS Jamming (Simulated),Normal GNSS
40.57929462,-73.70160658,278.6867127,70.16734511,-11.05408,10043.16,10401.3,-83.17700878,19.638026443095626,1,358.1399999999994,1.4491844000000356,0.03960988999999415,94.15234588680796,314.79115689265615,GNSS Jamming (Simulated),Normal GNSS
40.77626038,-73.87194824,117.37718697045607,182.77641750174155,1.7649764068873306,7.62,1422.9190719423957,-82.38387071,-83.14955785565999,0,1415.2990719423958,0.0,0.0,81.8207256309946,277.5800518786174,GNSS Jamming (Simulated),GNSS Spoofing
40.70991712,-73.47280466,213.0281217,264.798276,-24.36741203,3090.118603,3096.637959,-67.63146175,137.3350436857781,2,6.5193560000002435,44.701648000000006,0.19999798999999996,146.1208201608744,286.1850534958811,GNSS Jamming (Simulated),Normal GNSS
40.59052548,-73.49098206,61.84036296,73.07248694,-0.65024,365.76,327.66,-78.34207373,355.79522256524655,0,38.099999999999966,1.9714333800000006,0.00891685999999936,111.46868146539936,392.9502465938668,GNSS Jamming (Simulated),Normal GNSS
40.45836405,-73.98213911,208.4177663,320.8100994,0.32512,899.16,899.16,-59.79513384,142.04975195544932,3,0.0,10.486467699999992,0.030159670000003302,104.16667940461267,329.1653145463831,GNSS Jamming (Simulated),Normal GNSS
40.7752533,-73.87162781,63.17405834,307.0565282,-5.52704,1296.6709826257418,1422.9190719423957,-84.72197547,91.40767498437452,0,126.24808931665393,0.0,0.0,121.99994258577765,317.0612331778174,GNSS Jamming (Simulated),Normal GNSS
40.72290254,-73.40154434,30.24738235,331.5526131,-3.90144,38.1,15.24,-75.20275719,55.57082779302118,1,22.86,0.0,0.0,80.79829364684588,244.0572441642904,GNSS Jamming (Simulated),Normal GNSS
41.06700897,-73.70401001,52.32429119,329.9057585,1.30048,1296.6709826257418,1422.9190719423957,-83.46060098,-345.46019717850265,0,126.24808931665393,0.0,0.0,99.6287834292428,300.35154156126214,GNSS Jamming (Simulated),Normal GNSS
40.679239,-73.19417691,189.6432932,19.20658047,18.16830882,3144.92765,3157.495788,-66.95854122,65.97743765277593,2,12.56813800000009,3.3587875000000054,0.11714457000000067,130.2116980954852,399.21847705044814,GNSS Jamming (Simulated),Normal GNSS
41.07591403,-73.70966304,117.37718697045607,182.77641750174155,1.7649764068873306,1296.6709826257418,1422.9190719423957,-83.06621924,70.48595949544924,0,126.24808931665393,0.0,0.0,124.46726387269936,194.30385380161349,GNSS Jamming (Simulated),Normal GNSS
40.54029814,-73.19093779,122.9726759,167.3885344,20.9875375,-2306.332514,-2327.323556,-66.00552976,86.60285134043919,2,20.991041999999652,111.14728889999999,0.17389850999999368,150.30831526210233,427.3227884077825,GNSS Jamming (Simulated),GNSS Jamming
40.77301718,-73.86470724,48.37415164,322.8450583,0.0,1296.6709826257418,1422.9190719423957,-85.53984479,-283.04187469785114,1,126.24808931665393,0.0,0.0,123.53994915563963,374.63483469218403,GNSS Jamming (Simulated),Normal GNSS
40.77859244,-73.36471744,277.9581399,19.3885129,-24.28895687,2640.021251,3836.979305441599,-67.82988759,-22.1188314,2,1483.5410171734816,162.0260013,2.182125656482347,1.7688266539896025,0.0,GNSS Spoofing (Simulated),GNSS Jamming
40.72431661,-74.14816423,56.84315217,205.1735245,-0.65024,-7.62,3065.067916718407,-86.10227047,69.16308951,0,4251.111242076615,0.0,2.443652852121935,0.09575581887341343,159.72886863400015,GNSS Spoofing (Simulated),GNSS Spoofing
40.61436023,-74.05883789,185.0354307,193.9976084,7.80288,3733.8,5664.9918079460795,-85.26374087,364.2086418,0,2595.046877949335,0.12376059999999711,1.5219945724046835,0.12375280598247085,126.58166841000002,GNSS Spoofing (Simulated),Normal GNSS
40.64804254,-73.40111916,221.1353448,183.6699787,-26.54495785,-949.9262131,623.7907742775275,-67.36555948,-105.1599288,2,1050.621436891443,19.41230519999999,0.9483045851024974,0.9633144197202438,140.596134947,GNSS Spoofing (Simulated),Normal GNSS
40.76342481,-73.48215824,50.25749648,312.790002,3.320441291,-1058.098179,880.3212273240695,-68.73614077,-22.1188314,2,2999.8736762426606,202.35930552000002,0.6228827354164042,1.1581797171030712,12.328989823000011,GNSS Spoofing (Simulated),GNSS Jamming
40.97753385,-73.95121988,61.53576048,339.4439548,-1.6256,91.44,1718.7277561072658,-57.51525396,66.98062253,3,2779.9600534770393,0.0,0.9670848999977046,2.001905664099034,16.48663337739997,GNSS Spoofing (Simulated),Normal GNSS
40.77663803,-73.86904907,29.82888096,302.3196165,-0.32512,-7.62,3223.1212293352855,-81.29480248,70.23115563,0,2855.1376352432817,0.0,0.7646267655730343,0.13271577707567495,76.65226623499984,GNSS Spoofing (Simulated),GNSS Spoofing
41.06623077,-73.70783997,117.37718697045607,182.77641750174155,1.7649764068873306,1296.6709826257418,2094.0751787178515,-86.31638699,8.901816464724991,0,2767.420564570718,0.0,1.856847217225728,0.07093851587485647,12.70622741558265,GNSS Spoofing (Simulated),Normal GNSS
40.74476025,-73.32544004,217.1461597,60.32174431,-23.29265824,-2639.752,-1047.4005055093182,-67.57803882,-103.0194736,2,1040.3917301170422,121.66326012,0.7539518392570606,1.2276661878624517,59.124538592000036,GNSS Spoofing (Simulated),GNSS Jamming
40.86785889,-74.03918457,64.12622359,228.2519456,-3.2512,0.0,1213.4730492910528,-84.85520324,-213.6611199,0,3051.370407043325,0.0,1.512659863241266,0.1425748506233106,176.02513059100013,GNSS Spoofing (Simulated),Normal GNSS
40.27355129,-74.08274564,232.0347752,66.61793018,0.0,8839.2,10488.895703616912,-88.10688991,731.1759634,0,2584.5464194343804,18.9506375,3.2851703012857723,4.154147175687413,167.1878019799998,GNSS Spoofing (Simulated),Weak GNSS Signal
40.33222961,-74.11401367,40.975069,321.1155036,2.92608,304.8,1763.093614223535,-87.52422139,-285.179528,0,2253.1350342293536,0.0,1.6706232184418104,0.00743985658980273,244.84866359300008,GNSS Spoofing (Simulated),Normal GNSS
40.50161071,-74.16632912,145.2746499,42.560302,-10.07872,2019.3,4012.122675058354,-86.97334222,364.8915679,0,1037.0695993650922,1.0754006000000231,0.9204247033201145,0.24817048959795363,12.869077350000225,GNSS Spoofing (Simulated),Normal GNSS
40.63899368,-73.32435027,16.56679009,290.4442391,25.81303824,1235.658767,3216.1534301474367,-66.92820821,-154.0584159,2,2777.1010185725754,60.06608490000001,2.3274356623645267,1.1880551110131627,91.5926082780001,GNSS Spoofing (Simulated),Normal GNSS
41.07705688,-73.87744141,66.36526994,359.5558556,2.27584,342.9,1260.0023682318579,-87.70211713,-277.7451067,0,879.0389070498327,0.005981460000000993,1.935734849231615,0.19287335275660103,246.10452105400012,GNSS Spoofing (Simulated),Normal GNSS
40.72518591,-73.78944002,27.65357974,162.077115,-10.72896,3566.16,5242.9902461568745,-71.88309456,3.305946112,3,1406.0217276905237,3.25350087,1.9813516978310761,0.4165912387286622,31.847604013200005,GNSS Spoofing (Simulated),Normal GNSS
40.77618027,-73.87202454,117.37718697045607,182.77641750174155,1.7649764068873306,1296.6709826257418,3047.894378845299,-81.58172725,8.901816464724991,0,1240.896214683251,0.0,0.7622490231146322,0.10410751127745574,0.0,GNSS Spoofing (Simulated),Normal GNSS
40.62160146,-73.12577269,83.58998644,120.1629835,12.76892265,-2368.291062,-1357.7507310304268,-69.15595464,-130.3729458,2,2518.088430522881,208.69902565999996,0.9043211073006805,1.9918414365523402,146.35214165200009,GNSS Spoofing (Simulated),GNSS Jamming
40.58361891,-73.3350372,241.5044244,264.2686739,4.65736308,-2253.080237,-1558.7038027036683,-68.96865935,197.5191505,2,1244.6210718683756,57.56729769999998,2.5086640420130193,1.943528509183794,132.71004265999989,GNSS Spoofing (Simulated),Normal GNSS
40.67156837,-73.26091377,158.505065,333.4808018,20.23017355,-341.9111141,202.8166990285797,-66.80012399,17.16987085,2,2820.0967269879475,13.546024799999998,1.42170638764989,1.0056481841570792,7.128426939999963,GNSS Spoofing (Simulated),Normal GNSS
40.77677536,-73.87635803,117.37718697045607,182.77641750174155,1.7649764068873306,1296.6709826257418,3088.9337632361635,-85.35912253,8.901816464724991,0,2370.0399758371323,0.0,1.1018973835618795,0.052937696168583265,307.1995330376376,GNSS Spoofing (Simulated),Weak GNSS Signal
40.77534485,-73.87153625,63.17405834,307.0565282,-5.52704,0.0,2657.4686846677546,-82.53346744,256.4031501,0,2302.477035030727,0.0,1.4771680907030666,0.09014408251142947,46.34759631899988,GNSS Spoofing (Simulated),Normal GNSS
40.41675829,-73.62262795,136.9088107,264.3978124,-2.60096,883.92,2877.4702542423893,-81.9825758,129.06124,1,827.185635083141,0.9271407999999894,1.8433598555271664,0.2925219205860005,110.0921917539,GNSS Spoofing (Simulated),Normal GNSS
41.05964402,-73.70234403,117.37718697045607,182.77641750174155,1.7649764068873306,1296.6709826257418,2620.3792562328754,-86.18110526,8.901816464724991,0,1039.8955067483316,0.0,2.4113649540939344,0.03158936031101165,127.49216936705508,GNSS Spoofing (Simulated),Normal GNSS
40.64416444,-73.37740567,113.5614171,262.9181162,16.08563721,2474.281307,4427.146607610761,-66.99834217,66.98062253,2,2147.045558825001,38.05626848,1.141420163764108,1.2650343349418167,16.486633377400004,GNSS Spoofing (Simulated),Normal GNSS
40.6340626,-74.21331865,169.7914609,206.254508,-0.65024,-7.62,2540.2830752334858,-68.80924802,-71.75122118,3,3993.7990558331094,0.0,2.372263138624065,0.25107471698748124,117.17910453900004,GNSS Spoofing (Simulated),Normal GNSS
